Grid_x,Grid_y,Office,Fort Carson,COS East / Airport,COS,USAFA,Monument & North,Northeast,Woodland Park,Pueblo,Fountain,Pinon Canyon Maneuver Site,Midpoint,Corners
82,38,BOU,0,0,0,0,0,1,0,0,0,0,"[-104.37641991999999, 39.27715870000001]","[[-104.3886189, 39.285367], [-104.38664349999999, 39.263317300000004], [-104.3581244, 39.2648462], [-104.3600939, 39.286896], [-104.3886189, 39.285367]]"
83,34,BOU,0,0,0,0,0,1,0,0,0,0,"[-104.34011694, 39.190461219999996]","[[-104.3522664, 39.1986778], [-104.3503002, 39.1766176], [-104.32189570000001, 39.1781363], [-104.323856, 39.2001966], [-104.3522664, 39.1986778]]"
83,35,BOU,0,0,0,0,0,1,0,0,0,0,"[-104.34208097999999, 39.21251538]","[[-104.354233, 39.2207292], [-104.3522663, 39.1986757], [-104.3238559, 39.2001945], [-104.3258167, 39.222248300000004], [-104.354233, 39.2207292]]"
83,36,BOU,0,0,0,0,0,1,0,0,0,0,"[-104.34404663999999, 39.234576960000005]","[[-104.3562017, 39.2427932], [-104.3542334, 39.2207335], [-104.325817, 39.2222525], [-104.3277794, 39.244312400000005], [-104.3562017, 39.2427932]]"
83,37,BOU,0,0,0,0,0,1,0,0,0,0,"[-104.34601267999999, 39.25663074]","[[-104.3581703, 39.2648443], [-104.3562015, 39.2427911], [-104.3277792, 39.244310299999995], [-104.32974209999999, 39.26636369999999], [-104.3581703, 39.2648443]]"
84,34,BOU,0,0,0,0,0,1,0,0,0,0,"[-104.31162794, 39.19198246]","[[-104.3238112, 39.200199], [-104.3218509, 39.1781387], [-104.293356, 39.1796576], [-104.2953104, 39.201718], [-104.3238112, 39.200199]]"
84,35,BOU,0,0,0,0,0,1,0,0,0,0,"[-104.31358598, 39.214036799999995]","[[-104.3257718, 39.2222507], [-104.3238111, 39.200196899999995], [-104.2953102, 39.201715899999996], [-104.297265, 39.2237698], [-104.3257718, 39.2222507]]"
84,36,BOU,0,0,0,0,0,1,0,0,0,0,"[-104.31554572, 39.23609854]","[[-104.3277346, 39.2443148], [-104.3257722, 39.222254899999996], [-104.2972654, 39.22377409999999], [-104.2992218, 39.245834099999996], [-104.3277346, 39.2443148]]"
32,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-85.0046487, 32.3542973], [-85.0066224, 32.331718], [-84.97990709999999, 32.3300488], [-84.97792809999999, 32.3526278], [-85.0046487, 32.3542973]]"
32,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-85.0026724,32.3768956],[-85.0046481,32.354304],[-84.9779276,32.3526346],[-84.9759466,32.375225900000004],[-85.0026724,32.3768956]]"
33,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9779159, 32.352627], [-84.9798949, 32.3300481], [-84.953156, 32.3283729], [-84.95117180000001, 32.350951599999995], [-84.9779159, 32.352627]]"
33,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9759344, 32.3752252], [-84.9779153, 32.3526338], [-84.9511712, 32.350958399999996], [-84.949185, 32.373549499999996], [-84.9759344, 32.3752252]]"
33,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9739537, 32.3978031], [-84.9759347, 32.3752211], [-84.9491853, 32.3735454], [-84.947199, 32.3961271], [-84.9739537, 32.3978031]]"
33,25,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9719721, 32.4203814], [-84.9739538, 32.397802199999994], [-84.9471991, 32.39612629999999], [-84.9452122, 32.41870519999999], [-84.9719721, 32.4203814]]"
34,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9491965, 32.3735502], [-84.9511827, 32.3509591], [-84.9244625, 32.349280699999994], [-84.922471, 32.3718715], [-84.9491965, 32.3735502]]"
34,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9472106, 32.3961279], [-84.9491969, 32.373546100000006], [-84.9224714, 32.371867400000006], [-84.9204799, 32.39444890000001], [-84.9472106, 32.3961279]]"
34,25,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9452238, 32.4187059], [-84.9472107, 32.396127], [-84.9204799, 32.3944481], [-84.91848780000001, 32.417026799999995], [-84.9452238, 32.4187059]]"
34,26,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9432343, 32.4413039], [-84.9452232, 32.4187127], [-84.9184872, 32.4170335], [-84.916493, 32.4396245], [-84.9432343, 32.4413039]]"
35,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9224591,32.3718708],[-84.9244506,32.349279900000006],[-84.8977073,32.347595500000004],[-84.89571059999999,32.370186100000005],[-84.9224591,32.3718708]]"
35,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.920468,32.3944482],[-84.9224595,32.3718667],[-84.895711,32.370182],[-84.8937142,32.3927633],[-84.920468,32.3944482]]"
35,25,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9184759,32.417026],[-84.920468,32.3944474],[-84.8937143,32.392762499999996],[-84.8917169,32.4153409],[-84.9184759,32.417026]]"
35,26,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.9164811, 32.4396238], [-84.9184753, 32.4170328], [-84.8917163, 32.4153477], [-84.8897169, 32.4379384], [-84.9164811, 32.4396238]]"
36,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8977112, 32.3475889], [-84.8997059, 32.3250107], [-84.8729751, 32.3233225], [-84.87097510000001, 32.345900500000006], [-84.8977112, 32.3475889]]"
36,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8957139, 32.3701863], [-84.89771060000001, 32.3475957], [-84.87097450000002, 32.3459072], [-84.86897260000002, 32.3684976], [-84.8957139, 32.3701863]]"
36,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8937175, 32.3927635], [-84.8957142, 32.3701822], [-84.8689729, 32.3684935], [-84.8669709, 32.3910745], [-84.8937175, 32.3927635]]"
36,25,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8917201, 32.4153411], [-84.8937175, 32.3927627], [-84.86697099999999, 32.3910737], [-84.86496829999999, 32.4136519], [-84.8917201, 32.4153411]]"
36,26,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8897201, 32.4379386], [-84.89171950000001, 32.4153479], [-84.86496770000001, 32.4136587], [-84.8629631, 32.4362492], [-84.8897201, 32.4379386]]"
37,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8709783, 32.3459007], [-84.8729783, 32.3233227], [-84.8462547, 32.3216304], [-84.8442495, 32.3442082], [-84.8709783, 32.3459007]]"
37,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8689758, 32.3684978], [-84.8709777, 32.3459075], [-84.8442489, 32.344214900000004], [-84.8422417, 32.36680510000001], [-84.8689758, 32.3684978]]"
37,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8669741, 32.3910747], [-84.8689761, 32.368493699999995], [-84.84224209999999, 32.366800999999995], [-84.84023479999999, 32.389381699999994], [-84.8669741, 32.3910747]]"
37,25,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8649716, 32.4136521], [-84.8669742, 32.3910739], [-84.8402349, 32.3893809], [-84.838227, 32.4119588], [-84.8649716, 32.4136521]]"
38,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8442457, 32.3442079], [-84.8462508, 32.3216302], [-84.81952030000001, 32.319932900000005], [-84.8175099, 32.3425104], [-84.8442457, 32.3442079]]"
38,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8422379, 32.3668048], [-84.8442451, 32.344214699999995], [-84.8175093, 32.342517199999996], [-84.8154969, 32.365107099999996], [-84.8422379, 32.3668048]]"
38,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.840231, 32.3893815], [-84.8422382, 32.3668007], [-84.8154972, 32.365103], [-84.81348469999999, 32.387683499999994], [-84.840231, 32.3893815]]"
38,25,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8382231, 32.4119586], [-84.84023099999999, 32.3893807], [-84.81348479999998, 32.3876827], [-84.81147169999998, 32.4102604], [-84.8382231, 32.4119586]]"
39,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.8134918, 32.387684], [-84.8155043, 32.365103500000004], [-84.7887783, 32.3634022], [-84.7867605, 32.385982500000004], [-84.8134918, 32.387684]]"
39,26,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.809463, 32.4328576], [-84.81147809999999, 32.4102676], [-84.78474159999999, 32.4085659], [-84.78272119999998, 32.4311556], [-84.809463, 32.4328576]]"
40,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.7907843, 32.3408091], [-84.7928, 32.3182319], [-84.7660614, 32.3165251], [-84.7640405, 32.3391021], [-84.7907843, 32.3408091]]"
40,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.788766, 32.3634055], [-84.79078369999999, 32.340815899999996], [-84.76403989999999, 32.33910889999999], [-84.76201699999999, 32.36169829999999], [-84.788766, 32.3634055]]"
40,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.7867486, 32.3859817], [-84.7887664, 32.3634015], [-84.7620173, 32.3616942], [-84.7599944, 32.3842742], [-84.7867486, 32.3859817]]"
41,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.7640521, 32.3391029], [-84.766073, 32.3165258], [-84.7393583, 32.3148161], [-84.73733220000001, 32.337392900000005], [-84.7640521, 32.3391029]]"
41,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.7620285, 32.361699], [-84.7640515, 32.3391096], [-84.73733159999999, 32.3373997], [-84.73530339999999, 32.359988799999996], [-84.7620285, 32.361699]]"
41,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.7600059, 32.384275], [-84.76202889999999, 32.3616949], [-84.7353038, 32.359984700000005], [-84.7332756, 32.38256450000001], [-84.7600059, 32.384275]]"
42,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.7373197, 32.3373921], [-84.7393458, 32.3148153], [-84.7126069, 32.3130995], [-84.7105756, 32.335676], [-84.7373197, 32.3373921]]"
42,23,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.7352909, 32.359988], [-84.7373191, 32.337398900000004], [-84.7105749, 32.3356828], [-84.7085415, 32.3582717], [-84.7352909, 32.359988]]"
42,24,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.733263, 32.3825637], [-84.7352913, 32.359983899999996], [-84.7085419, 32.3582676], [-84.7065084, 32.3808471], [-84.733263, 32.3825637]]"
43,29,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.6963437, 32.4937326], [-84.6983805, 32.4711662], [-84.67163599999999, 32.4694462], [-84.6695939, 32.4920123], [-84.6963437, 32.4937326]]"
43,30,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.694304, 32.5163205], [-84.696343, 32.4937402], [-84.6695932, 32.492019899999995], [-84.6675489, 32.51459989999999], [-84.694304, 32.5163205]]"
44,22,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.6838695, 32.3339579], [-84.6859061, 32.3113817], [-84.659183, 32.3096578], [-84.6571411, 32.3322339], [-84.6838695, 32.3339579]]"
44,29,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.6695858, 32.4920118], [-84.67162789999999, 32.4694457], [-84.6448681, 32.4677201], [-84.6428207, 32.490286], [-84.6695858, 32.4920118]]"
44,30,FFC,0,0,0,0,0,0,0,0,0,0,,"[[-84.6675409, 32.5145994], [-84.6695851, 32.492019400000004], [-84.64282, 32.4902936], [-84.6407705, 32.512873400000004], [-84.6675409, 32.5145994]]"
80,89,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.07446592000001, 38.7944714]","[[-105.0866375, 38.8026516], [-105.084525, 38.7805585], [-105.0562115, 38.782201], [-105.05831810000001, 38.8042943], [-105.0866375, 38.8026516]]"
80,90,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.076577, 38.816566779999995]","[[-105.0887514, 38.8247473], [-105.08663770000001, 38.8026532], [-105.05831830000001, 38.8042959], [-105.06042620000001, 38.8263902], [-105.0887514, 38.8247473]]"
80,91,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.07868904, 38.8386608]","[[-105.0908662, 38.8468408], [-105.08875149999999, 38.824747900000006], [-105.06042619999998, 38.826390700000005], [-105.06253509999998, 38.848483800000004], [-105.0908662, 38.8468408]]"
80,92,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.08080104000001, 38.860743080000006]","[[-105.0929806, 38.8689187], [-105.0908658, 38.8468365], [-105.0625346, 38.848479600000005], [-105.06464360000001, 38.870561900000006], [-105.0929806, 38.8689187]]"
80,93,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.08291426000001, 38.882826259999995]","[[-105.0950966, 38.8910018], [-105.0929807, 38.8689197], [-105.0646437, 38.870562899999996], [-105.0667537, 38.892645099999996], [-105.0950966, 38.8910018]]"
80,94,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.08502856, 38.90490931999999]","[[-105.0972137, 38.9130847], [-105.0950967, 38.891002799999995], [-105.0667538, 38.892646199999994], [-105.0688649, 38.91472819999999], [-105.0972137, 38.9130847]]"
80,95,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.08714438000001, 38.9269969]","[[-105.0993325, 38.9351738], [-105.09721400000001, 38.9130879], [-105.0688652, 38.9147314], [-105.0709777, 38.9368176], [-105.0993325, 38.9351738]]"
80,96,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.08925972, 38.94906754]","[[-105.1014501, 38.9572384], [-105.0993319, 38.935167400000005], [-105.0709771, 38.9368112], [-105.07308939999999, 38.9588823], [-105.1014501, 38.9572384]]"
80,97,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.09137670000003, 38.9711442]","[[-105.10357, 38.9793166], [-105.1014504, 38.957241599999996], [-105.07308970000001, 38.958885499999994], [-105.0752034, 38.9809607], [-105.10357, 38.9793166]]"
80,100,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.09773234000002, 39.037353759999995]","[[-105.1099336, 39.0455211], [-105.10781180000001, 39.0234582], [-105.07943340000001, 39.0251027], [-105.08154930000002, 39.0471657], [-105.1099336, 39.0455211]]"
80,101,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.0998538, 39.05943046]","[[-105.1120583, 39.0676023], [-105.1099343, 39.045528], [-105.08155000000001, 39.047172599999996], [-105.08366810000001, 39.0692471], [-105.1120583, 39.0676023]]"
80,102,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.10197507999999, 39.081494199999995]","[[-105.114182, 39.0896617], [-105.1120579, 39.0675981], [-105.08366769999999, 39.0692429], [-105.0857858, 39.091306599999996], [-105.114182, 39.0896617]]"
80,103,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.10409756000001, 39.10355878]","[[-105.1163073, 39.1117261], [-105.11418210000001, 39.0896627], [-105.0857859, 39.0913077], [-105.08790520000001, 39.113371300000004], [-105.1163073, 39.1117261]]"
80,104,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.10621946, 39.125605740000005]","[[-105.1184314, 39.1337666], [-105.1163066, 39.1117192], [-105.08790450000001, 39.1133644], [-105.0900234, 39.1354119], [-105.1184314, 39.1337666]]"
81,89,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.04605842000001, 38.79611736]","[[-105.0582681, 38.8042972], [-105.05616140000001, 38.7822039], [-105.02774690000001, 38.7838475], [-105.02984760000001, 38.805941], [-105.0582681, 38.8042972]]"
81,90,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.04816358000001, 38.818212939999995]","[[-105.0603761, 38.8263931], [-105.0582682, 38.8042988], [-105.0298478, 38.805942599999995], [-105.0319497, 38.828037099999996], [-105.0603761, 38.8263931]]"
81,91,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.05026972, 38.840307100000004]","[[-105.062485, 38.8484867], [-105.0603761, 38.8263936], [-105.03194979999999, 38.8280376], [-105.03405269999999, 38.8501309], [-105.062485, 38.8484867]]"
81,92,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.05237584000001, 38.86238956]","[[-105.0645935, 38.8705648], [-105.0624846, 38.848482499999996], [-105.0340523, 38.850126599999996], [-105.0361553, 38.8722091], [-105.0645935, 38.8705648]]"
81,93,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.05448310000001, 38.88447292]","[[-105.0667035, 38.892648], [-105.06459360000001, 38.8705658], [-105.03615540000001, 38.872210200000005], [-105.03825950000001, 38.89429260000001], [-105.0667035, 38.892648]]"
81,94,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.05659148, 38.90655614]","[[-105.0688147, 38.9147311], [-105.0667037, 38.8926491], [-105.0382596, 38.8942936], [-105.0403647, 38.9163758], [-105.0688147, 38.9147311]]"
81,95,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.05870138, 38.92864392]","[[-105.0709276, 38.9368205], [-105.068815, 38.914734300000006], [-105.040365, 38.916379000000006], [-105.0424717, 38.938465300000004], [-105.0709276, 38.9368205]]"
81,96,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.06081078, 38.95071476]","[[-105.0730392, 38.9588852], [-105.070927, 38.9368141], [-105.0424711, 38.938459], [-105.0445774, 38.9605303], [-105.0730392, 38.9588852]]"
81,97,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.06292186, 38.97279158]","[[-105.0751533, 38.9809636], [-105.0730395, 38.9588884], [-105.04457769999999, 38.9605335], [-105.0466855, 38.982608799999994], [-105.0751533, 38.9809636]]"
81,98,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.06503354000002, 38.99486314]","[[-105.0772676, 39.0030333], [-105.0751532, 38.9809625], [-105.0466854, 38.9826078], [-105.0487939, 39.00467879999999], [-105.0772676, 39.0030333]]"
81,99,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.06714661999999, 39.01693848000001]","[[-105.0793836, 39.0251098], [-105.0772678, 39.003036], [-105.0487941, 39.0046814], [-105.05090399999999, 39.026755400000006], [-105.0793836, 39.0251098]]"
81,100,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.0692597, 39.03900168]","[[-105.0814991, 39.0471686], [-105.0793832, 39.025105599999996], [-105.0509036, 39.0267512], [-105.05301349999999, 39.0488144], [-105.0814991, 39.0471686]]"
81,101,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.07137522000001, 39.06107856]","[[-105.0836179, 39.06925], [-105.08149979999999, 39.047175499999994], [-105.05301419999999, 39.04882129999999], [-105.0551263, 39.07089599999999], [-105.0836179, 39.06925]]"
81,102,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.07349056000001, 39.08314248000001]","[[-105.0857356, 39.0913096], [-105.0836175, 39.069245800000004], [-105.05512590000001, 39.070891700000004], [-105.0572382, 39.092955700000005], [-105.0857356, 39.0913096]]"
81,103,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.07560712, 39.105207240000006]","[[-105.087855, 39.1133742], [-105.0857357, 39.0913106], [-105.0572383, 39.0929567], [-105.0593516, 39.1150205], [-105.087855, 39.1133742]]"
81,104,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.07772303999998, 39.12725434]","[[-105.0899731, 39.1354148], [-105.08785429999999, 39.1133673], [-105.05935089999998, 39.1150136], [-105.06146379999998, 39.1370612], [-105.0899731, 39.1354148]]"
82,89,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.01773194, 38.797753979999996]","[[-105.0298987, 38.8059381], [-105.027798, 38.7838446], [-104.99948470000001, 38.7854777], [-105.00157960000001, 38.8075714], [-105.0298987, 38.8059381]]"
82,90,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.01983122000001, 38.819849700000006]","[[-105.0320008, 38.8280341], [-105.0298989, 38.8059397], [-105.0015798, 38.807573000000005], [-105.0036758, 38.82966760000001], [-105.0320008, 38.8280341]]"
82,91,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.02193145999999, 38.84194404]","[[-105.0341038, 38.8501279], [-105.0320009, 38.828034699999996], [-105.0036759, 38.8296681], [-105.00577290000001, 38.851761599999996], [-105.0341038, 38.8501279]]"
82,92,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.02403165999999, 38.86402668]","[[-105.0362064, 38.8722062], [-105.03410339999999, 38.8501237], [-105.00577249999999, 38.851757299999996], [-105.00786959999999, 38.873839999999994], [-105.0362064, 38.8722062]]"
82,93,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.02613306, 38.88611024]","[[-105.0383106, 38.8942896], [-105.0362065, 38.8722073], [-105.0078697, 38.8738411], [-105.0099679, 38.8959236], [-105.0383106, 38.8942896]]"
82,94,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.02823556000001, 38.90819366]","[[-105.0404159, 38.9163729], [-105.0383107, 38.8942907], [-105.009968, 38.8959247], [-105.0120673, 38.918007100000004], [-105.0404159, 38.9163729]]"
82,95,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.03033954, 38.93028158]","[[-105.0425228, 38.9384624], [-105.0404162, 38.9163761], [-105.0120676, 38.9180103], [-105.0141683, 38.9400967], [-105.0425228, 38.9384624]]"
82,96,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.03244299999999, 38.95235256]","[[-105.0446285, 38.9605273], [-105.04252220000001, 38.938456], [-105.0141677, 38.9400904], [-105.0162681, 38.962161800000004], [-105.0446285, 38.9605273]]"
82,97,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.03454818, 38.974429580000006]","[[-105.0467367, 38.9826059], [-105.0446288, 38.960530500000004], [-105.0162684, 38.962165000000006], [-105.0183703, 38.98424060000001], [-105.0467367, 38.9826059]]"
82,98,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.03665392, 38.99650132]","[[-105.048845, 39.0046758], [-105.0467366, 38.982604800000004], [-105.0183702, 38.9842395], [-105.02047280000001, 39.0063107], [-105.048845, 39.0046758]]"
82,99,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.03876118000001, 39.018576859999996]","[[-105.0509552, 39.0267525], [-105.04884530000001, 39.0046785], [-105.0204731, 39.006313299999995], [-105.0225771, 39.028387499999994], [-105.0509552, 39.0267525]]"
82,100,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.04086829999999, 39.0406402]","[[-105.0530647, 39.0488114], [-105.0509548, 39.0267482], [-105.0225766, 39.0283833], [-105.02468069999999, 39.0504467], [-105.0530647, 39.0488114]]"
82,101,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.04297790000001, 39.062717240000005]","[[-105.0551776, 39.070893], [-105.0530654, 39.0488183], [-105.0246813, 39.0504535], [-105.02678759999999, 39.0725284], [-105.0551776, 39.070893]]"
82,102,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.04508734000001, 39.08478133999999]","[[-105.0572894, 39.0929527], [-105.0551772, 39.0708888], [-105.0267872, 39.0725242], [-105.0288935, 39.0945883], [-105.0572894, 39.0929527]]"
82,103,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.04719794, 39.10684628]","[[-105.0594028, 39.1150175], [-105.0572895, 39.092953800000004], [-105.02889359999999, 39.0945893], [-105.03100099999999, 39.1166533], [-105.0594028, 39.1150175]]"
82,104,PUB,0,0,0,0,0,0,1,0,0,0,"[-105.04930796, 39.12889356]","[[-105.061515, 39.1370583], [-105.0594022, 39.1150106], [-105.03100029999999, 39.1166464], [-105.03310729999998, 39.1386942], [-105.061515, 39.1370583]]"
83,63,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.93530206, 38.22421754]","[[-104.9473973, 38.2324301], [-104.9453246, 38.2102747], [-104.91716210000001, 38.2118986], [-104.91922900000002, 38.234054199999996], [-104.9473973, 38.2324301]]"
83,64,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.93737164, 38.24635766]","[[-104.9494691, 38.2545642], [-104.9473967, 38.2324237], [-104.9192284, 38.2340478], [-104.92129489999999, 38.2561884], [-104.9494691, 38.2545642]]"
83,65,PUB,0,0,0,0,0,0,0,1,0,0,"[-104.93944350000001, 38.26851094]","[[-104.9515441, 38.2767216], [-104.94946970000001, 38.2545706], [-104.92129550000001, 38.2561948], [-104.92336410000001, 38.2783461], [-104.9515441, 38.2767216]]"
83,72,PUB,1,0,0,0,0,0,0,0,0,0,"[-104.95396635999998, 38.423477319999996]","[[-104.9660852, 38.4316754], [-104.96400609999999, 38.4095546], [-104.935791, 38.4111801], [-104.9378643, 38.4333011], [-104.9660852, 38.4316754]]"
83,73,PUB,1,0,0,0,0,0,0,0,0,0,"[-104.95604499999999, 38.44561218]","[[-104.968167, 38.4538149], [-104.96608579999999, 38.4316824], [-104.9378649, 38.433308], [-104.93994029999999, 38.4554407], [-104.968167, 38.4538149]]"
83,74,PUB,1,0,0,0,0,0,0,0,0,0,"[-104.95812387999999, 38.4677376]","[[-104.9702484, 38.4759372], [-104.9681668, 38.453812199999994], [-104.93994, 38.455438099999995], [-104.94201580000001, 38.47756329999999], [-104.9702484, 38.4759372]]"
83,75,PUB,1,0,0,0,0,0,0,0,0,0,"[-104.96020346, 38.489859]","[[-104.9723306, 38.4980568], [-104.97024830000001, 38.4759362], [-104.94201570000001, 38.4775622], [-104.94409210000002, 38.499683000000005], [-104.9723306, 38.4980568]]"
83,76,PUB,1,0,0,0,0,0,0,0,0,0,"[-104.96228456000001, 38.51198545999999]","[[-104.9744146, 38.5201849], [-104.9723309, 38.498059999999995], [-104.9440924, 38.49968619999999], [-104.9461703, 38.52181129999999], [-104.9744146, 38.5201849]]"
83,77,PUB,1,0,0,0,0,0,0,0,0,0,"[-104.96436667999998, 38.53411138]","[[-104.9764995, 38.5423107], [-104.9744147, 38.5201859], [-104.9461704, 38.5218123], [-104.9482493, 38.5439373], [-104.9764995, 38.5423107]]"
83,78,PUB,1,0,0,0,0,0,0,0,0,0,"[-104.96644943999999, 38.55623252]","[[-104.9785849, 38.56443], [-104.9764994, 38.5423096], [-104.94824919999999, 38.543936200000005], [-104.9503288, 38.566056800000005], [-104.9785849, 38.56443]]"
83,89,PUB,0,0,0,0,0,0,1,0,0,0,"[-104.98941424, 38.79938536]","[[-105.0015793, 38.8075714], [-104.9994844, 38.7854777], [-104.9711696, 38.787106200000004], [-104.9732586, 38.809200100000005], [-105.0015793, 38.8075714]]"
83,90,PUB,0,0,0,0,0,0,1,0,0,0,"[-104.99150762, 38.82148128]","[[-105.0036755, 38.8296676], [-105.0015794, 38.807573], [-104.9732588, 38.809201699999996], [-104.9753489, 38.83129649999999], [-105.0036755, 38.8296676]]"
83,91,PUB,0,0,0,0,0,0,1,0,0,0,"[-104.99360196, 38.84357582]","[[-105.0057726, 38.8517616], [-105.0036755, 38.8296682], [-104.975349, 38.831297], [-104.9774401, 38.8533907], [-105.0057726, 38.8517616]]"
83,92,PUB,0,0,0,0,0,0,1,0,0,0,"[-104.99569627999999, 38.865658620000005]","[[-105.0078693, 38.87384], [-105.0057722, 38.851757400000004], [-104.97743969999999, 38.853386400000005], [-104.97953089999999, 38.875469300000006], [-105.0078693, 38.87384]]"
83,93,PUB,0,0,0,0,0,0,1,0,0,0,"[-104.99779177999999, 38.88774232]","[[-105.0099676, 38.8959236], [-105.00786939999999, 38.8738411], [-104.979531, 38.8754703], [-104.9816233, 38.897553], [-105.0099676, 38.8959236]]"
83,94,PUB,0,0,0,0,0,0,1,0,0,0,"[-104.99988834000001, 38.90982594]","[[-105.0120669, 38.9180071], [-105.00996769999999, 38.895924699999995], [-104.98162339999999, 38.897554099999994], [-104.9837168, 38.91963669999999], [-105.0120669, 38.9180071]]"
